City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,C1_DIS_B,C1_DIS_G,C2_DIS_B,C2_DIS_G,C3_DIS_B,C3_DIS_G,C4_DIS_B,C4_DIS_G,C5_DIS_B,C5_DIS_G,C6_DIS_B,C6_DIS_G,C7_DIS_B,C7_DIS_G,C8_DIS_B,C8_DIS_G,C9_DIS_B,C9_DIS_G,C10_DIS_B,C10_DIS_G,C11_DIS_B,C11_DIS_G,C12_DIS_B,C12_DIS_G,BLDSTATUS,CLROOMS,CLGOOD,CLMAJOR,CLMINOR,TOILETB,TOILET_G,MEALSINSCH,CAL_YN,HMROOM_YN,ELECTRIC_YN,BNDRYWALL,LIBRARY_YN,PGROUND_YN,BOOKINLIB,WATER,MEDCHK_YN,RAMPS_YN,COMPUTER,RURURB,MEDINSTR1,MEDINSTR2,MEDINSTR3,MEDINSTR4,ESTDYEAR,BOARDSEC,BOARDHSEC,PPSEC_YN,SCHRES_YN,SCHMGT,LOWCLASS,HIGHCLASS,SCHCAT,PPSTUDENT,SCHTYPE,SCHSHI_YN,WORKDAYS_PR,WORKDAYS_UPR,WORKDAYS_SEC,WORKDAYS_HSEC,NOINSPECT,RESITYPE,PPTEACHER,VISITSBRC,VISITSCRC,CONTI_R,CONTI_E,SCHMNTCGRANT_R,SCHMNTCGRANT_E,FUNDS_R,FUNDS_E,C1_OB,C2_OB,C3_OB,C4_OB,C5_OB,C6_OB,C7_OB,C8_OB,C9_OB,C10_OB,C11_OB,C12_OB,C1_OG,C2_OG,C3_OG,C4_OG,C5_OG,C6_OG,C7_OG,C8_OG,C9_OG,C10_OG,C11_OG,C12_OG,FAIL1B,FAIL2B,FAIL3B,FAIL4B,FAIL5B,FAIL6B,FAIL7B,FAIL8B,FAIL9B,FAIL10B,FAIL11B,FAIL12B,FAIL1G,FAIL2G,FAIL3G,FAIL4G,FAIL5G,FAIL6G,FAIL7G,FAIL8G,FAIL9G,FAIL10G,FAIL11G,FAIL12G,WORKDAYS_PR,WORKDAYS_UPR,SCHHRSTCH_PR,SCHHRSCHILD_UPR,SCHHRSTCH_UPR,APPROACHBYROAD,CCE_YN,PCR_MAINTAINED,PCR_SHARED,WSEC25P_ENROLLED,SMC_YN,SMCMEM_M,SMCMEM_F,SMSPARENTS_M,SMSPARENTS_F,SMCNOMLOCAL_M,SMCNOMLOCAL_F,SMCMEETINGS,SMCSDP_YN,SMSCHILDREC_YN,SPLTRG_CY_ENROLLED_B,SPLTRG_CY_ENROLLED_G,SPLTRG_CY_PROVIDED_B,SPLTRG_CY_PROVIDED_G,SPLTRG_PY_ENROLLED_B,SPLTRG_PY_ENROLLED_G,SPLTRG_PY_PROVIDED_B,SPLTRG_PY_PROVIDED_G,SPLTRG_BY,SPLTRG_PLACE,SPLTRG_TYPE,TXTBKRECD_YN,TXTBKMNTH,TXTBKYEAR,ACSTARTMNTH,MEALSINSCH,KITSHED,MDM_MAINTAINER,C1_CB,C2_CB,C3_CB,C4_CB,C5_CB,C6_CB,C7_CB,C8_CB,C9_CB,C10_CB,C11_CB,C12_CB,C1_CG,C2_CG,C3_CG,C4_CG,C5_CG,C6_CG,C7_CG,C8_CG,C9_CG,C10_CG,C11_CG,C12_CG,C1_TB,C2_TB,C3_TB,C4_TB,C5_TB,C6_TB,C7_TB,C8_TB,C9_TB,C10_TB,C11_TB,C12_TB,C1_TG,C2_TG,C3_TG,C4_TG,C5_TG,C6_TG,C7_TG,C8_TG,C9_TG,C10_TG,C11_TG,C12_TG,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD,C1_TOTB,C1_TOTG,C2_TOTB,C2_TOTG,C3_TOTB,C3_TOTG,C4_TOTB,C4_TOTG,C5_TOTB,C5_TOTG,C6_TOTB,C6_TOTG,C7_TOTB,C7_TOTG,C8_TOTB,C8_TOTG,C9_B,C9_G,C10_B,C10_G,C11_B,C11_G,C12_B,C12_G,SENRB5,SENRG5,SENRB8,SENRG8,APPRB5,APPRG5,APPRB8,APPRG8,PASSB5,PASSG5,PASSB8,PASSG8,P60B5,P60G5,P60B8,P60G8,Place Id,Place Id Filter
AHMADNAGAR,27260403203,2015-16,DHAKOJI MAHARAJ MADHYAMIK VIDYALAYA NIMGAONDAKU,KARJAT,CHAPADGAON,NIMGAON DAKU,Maharashtra,414401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,1,1,2,2,1,1,6,1,1,2070,4,1,1,6,1,10,99,99,99,1999,2,2,2,2,4,5,12,5,0,3,2,0,220,230,230,0,9,0,1,3,7000,7000,0,0,7000,7000,0,0,0,0,12,17,18,9,19,13,6,12,0,0,0,0,13,8,14,11,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,5.3,5.3,1,1,1,1,0,1,9,4,3,2,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,2,5,0,0,0,0,3,2,3,1,2,0,2,2,0,0,0,0,3,2,5,0,2,2,4,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,2,1,1,3,1,0,11,0,0,0, ,11,11,0,0,0,0,0,0,0,0,0,0,27,26,32,23,41,30,22,21,31,23,20,19,13,18,16,15,0,0,29,23,0,0,29,23,0,0,29,23,0,0,13,16,,
AHMADNAGAR,27260112201,2015-16,Z.P.P.SCHOOL PACHPATTA,AKOLE,PADOSHI,PACHPATTAWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,0,1,1,2,2,2,1,4,1,2,353,4,1,1,1,1,10,98,98,98,1948,5,5,2,2,3,1,7,2,0,3,2,225,225,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,9.3,8.35,9.3,1,1,1,1,0,1,12,5,9,4,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,8,6,8,12,0,0,0,0,0,8,10,9,9,9,4,12,0,0,0,0,0,4,1,0,0, ,4,5,0,0,10,8,11,10,7,9,8,9,6,9,8,4,12,12,0,0,0,0,0,0,0,0,0,0,2,4,9,8,2,4,9,8,2,4,9,8,2,4,9,8,,
AHMADNAGAR,27260112202,2015-16,Z.P.P. SCHOOL WAKI ( PACHPATTA),AKOLE,PADOSHI,PACHPATTAWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,1,2,2,1,2,4,1,1,130,4,1,1,1,1,10,98,98,98,2005,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,1,6,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,11,6,6,5,1,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,0,0,0,0,0,0,0,0,5,3,5,2,0,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,3,5,2,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,0,3,3,0,0,,
AHMADNAGAR,27260112301,2015-16,Z.P.P.SCHOOL ,AKOLE,PADOSHI,PEDHEWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,1,2,2,2,1,2,1,1,220,4,1,1,1,1,10,98,98,98,1948,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,1,12,5000,5000,5000,5000,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,6,3,5,2,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,2,3,2,1,2,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,7,5,0,0,7,5,0,0,5,2,0,0,,
AHMADNAGAR,27260112401,2015-16,Z.P.P.SCHOOL ,AKOLE,PADOSHI,PIMPALDARAWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,2,2,1,2,2,2,1,1,1,1,270,3,1,1,1,1,10,98,98,98,1939,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,2,3,5000,5000,10000,10000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,9,8,6,7,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,7,0,0,0,0,0,0,0,0,4,5,2,8,0,0,0,0,0,0,0,0,3,0,0,0, ,2,2,0,0,2,4,7,5,6,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260112402,2015-16,Z.P.P.SCHOOL RAMWADI,AKOLE,PADOSHI,PIMPALDARAWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,2,2,2,2,4,1,1,95,4,1,1,1,1,10,98,98,98,1995,5,5,2,2,3,1,4,1,0,3,2,224,0,0,0,1,9,0,2,10,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,8,0,0,1,1,1,1,0,1,12,4,5,2,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,4,2,3,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,6,8,0,0,3,4,0,0,,
AHMADNAGAR,27260112501,2015-16,Z.P.P.SCHOOL SHEREWADI,AKOLE,PADOSHI,PADOSHI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,1,2,2,2,1,5,1,1,140,3,1,2,1,1,10,98,98,98,1995,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,2,8,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,8,7,7,5,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,4,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0, ,0,2,0,0,2,2,4,3,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260112502,2015-16,Z.P.P.SCHOOL ,AKOLE,PADOSHI,PADOSHI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,4,2,0,1,2,2,1,1,1,1,1,310,1,1,1,1,1,10,98,98,98,1947,5,5,2,2,3,1,7,2,0,3,2,223,223,0,0,1,9,0,2,4,12000,12000,10000,10000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,9.4,8.33,9.4,1,1,1,1,0,1,8,7,5,6,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,1,0,2,0,1,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,9,3,5,10,8,6,7,0,0,0,0,0,10,5,3,6,5,6,10,0,0,0,0,0,5,0,0,0, ,4,5,0,0,10,10,4,7,5,4,12,6,8,7,7,7,8,10,0,0,0,0,0,0,0,0,0,0,7,8,12,9,7,8,12,9,7,8,12,9,4,3,4,3,,
AHMADNAGAR,27260116401,2015-16,Z.P.P.SCHOOL SHILAWANDI,AKOLE,VIHIR,SHILWANDI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,1,2,2,1,1,1,1,1,160,1,1,1,1,1,10,98,98,98,1959,5,5,2,2,3,1,7,2,0,3,2,223,223,0,0,1,9,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,6.3,5.3,6.3,1,1,1,1,0,1,9,5,6,4,3,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4,8,11,0,0,0,0,0,2,2,0,5,3,8,5,0,0,0,0,0,4,0,0,0, ,4,4,0,0,3,2,1,2,3,0,1,5,4,3,9,8,11,5,0,0,0,0,0,0,0,0,0,0,36,27,1,1,36,27,1,1,36,27,1,1,36,27,1,1,,
AHMADNAGAR,27260116402,2015-16,SANT N.V.S. SHILAWANDI,AKOLE,VIHIR,SHILWANDI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,1,1,1,1,1,135,3,1,2,2,1,10,98,98,98,1997,2,5,2,2,4,8,10,8,0,3,2,0,0,227,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,12,3,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,6,2,1,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,16,0,0,0,0,0,0,0,0,0,13,16,11,0,0,5,0,0,0, ,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,14,16,18,11,0,0,0,0,0,0,12,13,0,0,12,13,0,0,12,13,0,0,2,1,,
AHMADNAGAR,27260112503,2015-16,Z.P.P.SCHOOL WAKHARI,AKOLE,PADOSHI,PADOSHI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,1,1,2,2,1,1,4,1,1,153,4,1,1,1,1,10,98,98,98,2006,5,5,2,2,3,1,5,1,0,3,2,223,0,0,0,1,9,0,1,12,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,2,1,1,1,0,1,8,7,4,5,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2015,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,0,0,0,0,1,1,0,0, ,1,2,0,0,4,2,1,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,6,0,0,3,6,0,0,3,6,0,0,,
AHMADNAGAR,27260112504,2015-16,MANANIY MADHUKARRAO PICHAD MADYHAMIK VID. ,AKOLE,PADOSHI,PADOSHI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,2,1,1,1,1,1,1500,1,1,1,6,1,10,98,98,98,0,2,0,2,2,5,8,10,8,0,3,2,0,0,242,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,12,13,20,0,0,0,0,0,0,0,0,0,8,15,12,0,0,4,1,0,0, ,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,15,17,22,14,0,0,0,0,0,0,13,16,0,0,10,14,0,0,3,2,0,0,0,0,,
AHMADNAGAR,27260112601,2015-16,Z.P.P.SCHOOL POPERWADI,AKOLE,KELI RUMHANWADI,POPEREWADI,Maharashtra,422601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,1,2,2,2,1,6,1,1,240,1,1,1,1,1,10,98,98,98,1960,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,2,5000,5000,5000,5000,5000,5000,1,4,3,2,0,0,0,0,0,0,0,0,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,8,0,0,1,1,1,1,0,1,5,4,2,3,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0, ,0,2,0,0,1,4,4,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5,0,0,4,5,0,0,4,5,0,0,,
AHMADNAGAR,27260112701,2015-16,Z.P.P.SCHOOL THAKARWADI (PI.NIPANI),AKOLE,GANORE,PIMPALGAON NIPANI,Maharashtra,422609,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,1,1,2,2,2,3,6,1,1,240,3,1,1,4,1,10,98,98,98,1959,5,5,2,2,3,1,4,1,0,3,2,231,0,0,0,1,9,0,1,9,5000,5000,5000,3000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,8,0,0,1,1,1,1,0,1,8,8,5,5,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,4,0,0,0,0,0,0,0,0,7,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0, ,2,2,8,2,4,7,1,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,3,2,0,0,3,2,0,0,,
AHMADNAGAR,27260116501,2015-16,Z.P.P.SCHOOL ,AKOLE,JAMBHALEWADI,SATEWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,1,1,2,2,2,1,1,1,1,200,3,1,1,1,1,10,98,98,98,1953,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,2,6,5000,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,8,7,5,5,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,0,0,0,0,0,0,0,6,2,4,5,0,0,0,0,0,0,0,0,1,1,0,0, ,0,2,0,0,5,6,2,2,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260116503,2015-16,Z.P.P.SCHOOL KHAUTI,AKOLE,JAMBHALEWADI,SATEWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,2,2,2,1,3,1,2,50,3,1,2,1,1,10,98,98,98,1994,5,5,2,2,3,1,4,1,0,3,2,223,0,0,0,1,9,0,0,10,5000,5000,5000,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,0,0,1,1,1,1,0,1,5,5,3,3,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0, ,1,2,0,0,1,2,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AHMADNAGAR,27260116504,2015-16,Z.P.P.SCHOOL JAMBHALEWADI,AKOLE,JAMBHALEWADI,SATEWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,1,1,2,2,1,1,3,1,1,600,3,1,2,4,1,10,98,98,98,1966,5,5,2,2,3,1,7,2,0,3,2,223,223,0,0,1,9,0,3,11,10000,10000,12000,12000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,6.3,5.3,6.3,1,1,1,1,0,1,12,5,9,2,0,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,8,8,6,10,0,0,0,0,0,6,8,7,3,12,13,9,0,0,0,0,0,5,0,0,1,BHADNKOLI G S,3,5,0,0,7,6,4,8,3,7,8,3,8,12,6,13,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChIJf_KBgz4S3TsRjLhUWhoGuOw,ChIJf_KBgz4S3TsRjLhUWhoGuOw
AHMADNAGAR,27260116505,2015-16,NEW ENGLISH SCHOOL JAMBHALEWADI,AKOLE,JAMBHALEWADI,SATEWADI,Maharashtra,422610,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,1,2,0,0,0,0,1,4,0,0,0,1,1,2,2,1,1,4,1,1,790,3,1,1,4,1,10,98,98,98,1993,5,5,2,2,4,5,10,7,0,3,2,0,223,223,0,1,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,6.3,7,2,1,1,1,0,1,10,7,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,12,11,16,17,0,0,0,0,0,0,6,7,10,16,23,14,0,0,5,1,0,0, ,6,6,0,0,0,0,0,0,0,0,0,0,13,6,10,7,13,10,12,16,16,23,18,14,0,0,0,0,0,0,27,33,0,0,27,33,0,0,27,33,0,0,14,15,,
AHMADNAGAR,27260112702,2015-16,Z.P.P.SCHOOL PI. NIPANI,AKOLE,GANORE,PIMPALGAON NIPANI,Maharashtra,422609,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,1,2,2,2,2,1,1,1,1,1,568,3,1,1,7,1,10,98,98,98,1987,5,5,2,2,3,1,7,2,0,3,2,223,223,0,0,1,9,0,2,1,12000,12000,10000,10000,12000,12000,0,2,2,1,0,2,1,0,0,0,0,0,0,4,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,7,6.3,7,1,1,1,1,0,1,10,5,6,5,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2015,6,2,1,5,1,1,0,2,0,1,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,2,3,1,3,0,0,0,0,0,2,1,1,0,2,1,8,0,0,0,0,0,5,4,0,1,GHODE V K,8,9,0,0,14,9,12,12,13,10,19,19,17,14,23,26,28,18,0,0,0,0,0,0,0,0,0,0,25,26,26,26,23,26,26,26,23,26,26,26,23,26,26,26,,
